time_slot,user_count
375,70
376,69
377,85
378,112
379,90
380,59
381,52
382,29
383,15
384,4
385,11
386,11
387,9
388,7
389,16
390,30
391,90
392,118
393,70
394,78
395,77
396,80
397,74
398,66
399,76
400,90
401,109
402,92
403,88
404,69
405,46
406,33
407,14
408,16
409,7
410,5
411,5
412,9
413,13
414,41
415,88
416,99
417,74
418,85
419,86
420,99
421,77
422,65
423,75
424,77
425,97
426,111
427,90
428,67
429,48
430,26
431,20
432,6
433,5
434,6
435,9
436,6
437,12
438,37
439,98
440,97
441,85
442,79
443,82
444,99
445,74
446,82
447,70
448,85
449,98
450,129
451,102
452,77
453,59
454,30
455,15
456,12
457,2
458,4
459,3
460,6
461,9
462,42
463,94
464,94
465,76
466,54
467,69
468,94
469,70
470,72
471,67
472,93
473,116
474,144
475,109
476,90
477,61
478,36
479,27
480,11
481,10
482,8
483,3
484,6
485,11
486,38
487,57
488,66
489,75
490,69
491,85
492,88
493,66
494,88
495,79
496,61
497,76
498,76
499,58
500,52
501,40
502,26
503,15
504,5
505,3
506,4
507,3
508,6
509,16
510,15
511,36
512,47
513,37
514,53
515,52
516,56
517,79
518,69
519,65
520,67
521,70
522,64
523,43
524,39
525,31
526,10
527,14
528,2
529,3
530,5
531,3
532,11
533,11
534,32
535,90
536,121
537,79
538,75
539,69
540,67
541,74
542,61
543,68
544,74
545,79
546,99
547,83
548,59
549,41
550,29
551,20
552,10
553,10
554,3
555,7
556,7
557,15
558,39
559,101
560,115
561,76
562,67
563,73
564,80
565,71
566,81
567,71
568,88
569,99
570,123
571,66
572,71
573,47
574,25
575,14
576,10
577,3
578,2
579,5
580,5
581,20
582,34
583,92
584,101
585,88
586,75
587,82
588,79
589,79
590,80
591,70
592,76
593,104
594,110
595,63
596,58
597,41
598,33
599,14
600,6
601,6
602,4
603,6
604,5
605,12
606,42
607,87
608,91
609,68
610,75
611,81
612,81
613,57
614,69
615,65
616,94
617,100
618,113
619,89
620,54
621,44
622,29
623,14
624,11
625,3
626,11
627,4
628,6
629,14
630,47
631,79
632,103
633,76
634,71
635,92
636,84
637,76
638,82
639,67
640,76
641,121
642,113
643,98
644,86
645,53
646,51
647,35
648,19
649,9
650,6
651,6
652,10
653,15
654,25
655,33
656,62
657,66
658,61
659,60
660,71
661,74
662,65
663,70
664,68
665,73
666,59
667,50
668,38
669,31
670,14
671,12
672,6
673,3
674,6
675,6
676,4
677,14
678,27
679,42
680,49
681,61
682,71
683,70
684,78
685,66
686,52
687,64
688,58
689,76
690,55
691,45
692,42
693,34
694,9
695,15
696,7
697,2
698,5
699,2
700,5
701,14
702,18
703,44
704,38
705,42
706,59
707,63
708,64
709,65
710,52
711,63
712,57
713,61
714,66
715,48
716,37
717,22
718,19
719,13
720,6
721,4
722,4
723,4
724,5
725,17
726,24
727,94
728,111
729,76
730,84
731,85
732,79
733,71
734,79
735,86
736,76
737,85
738,130
739,95
740,63
741,47
742,20
743,15
744,7
745,5
746,1
747,3
748,9
749,10
750,39
751,88
752,106
753,73
754,65
755,76
756,86
757,70
758,79
759,89
760,89
761,81
762,97
763,83
764,69
765,45
766,33
767,16
768,4
769,5
770,2
771,5
772,4
773,15
774,45
775,91
776,112
777,68
778,84
779,75
780,80
781,79
782,65
783,66
784,94
785,96
786,102
787,76
788,81
789,36
790,27
791,16
792,6
793,1
794,5
795,6
796,3
797,14
798,20
799,88
800,102
801,71
802,70
803,74
804,77
805,82
806,61
807,73
808,74
809,98
810,140
811,96
812,76
813,48
814,31
815,20
816,10
817,4
818,6
819,6
820,2
821,15
822,31
823,40
824,59
825,49
826,52
827,47
828,88
829,60
830,64
831,81
832,71
833,83
834,80
835,56
836,39
837,42
838,29
839,23
840,10
841,8
842,8
843,8
844,8
845,20
846,24
847,37
848,43
849,68
850,71
851,60
852,69
853,62
854,59
855,52
856,73
857,81
858,58
859,49
860,25
861,26
862,27
863,16
864,6
865,4
866,6
867,1
868,4
869,10
870,25
871,68
872,105
873,74
874,67
875,68
876,63
877,62
878,64
879,66
880,85
881,94
882,137
883,96
884,48
885,47
886,26
887,25
888,7
889,5
890,6
891,6
892,9
893,18
894,20
895,37
896,62
897,57
898,67
899,59
900,63
901,71
902,65
903,69
904,69
905,69
906,69
907,56
908,34
909,17
910,15
911,10
912,7
913,3
914,6
915,6
916,6
917,11
918,30
919,84
920,118
921,88
922,71
923,79
924,84
925,75
926,68
927,70
928,91
929,95
930,109
931,73
932,62
933,42
934,27
935,23
936,5
937,3
938,7
939,6
940,7
941,18
942,34
943,91
944,111
945,72
946,82
947,59
948,80
949,70
950,62
951,68
952,70
953,90
954,119
955,82
956,66
957,35
958,32
959,20
960,9
961,5
962,5
963,9
964,4
965,14
966,24
967,71
968,107
969,75
970,61
971,65
972,61
973,67
974,64
975,78
976,95
977,101
978,126
979,89
980,71
981,54
982,23
983,24
984,10
985,7
986,4
987,5
988,2
989,6
990,29
991,41
992,61
993,49
994,67
995,83
996,87
997,72
998,75
999,66
1000,73
1001,84
1002,83
1003,53
1004,55
1005,41
1006,27
1007,31
1008,10
1009,8
1010,4
1011,2
1012,4
1013,10
1014,17
1015,28
1016,37
1017,57
1018,58
1019,67
1020,59
1021,88
1022,60
1023,71
1024,72
1025,72
1026,72
1027,53
1028,37
1029,21
1030,20
1031,10
1032,6
1033,4
1034,4
1035,3
1036,4
1037,9
1038,30
1039,92
1040,104
1041,74
1042,92
1043,76
1044,84
1045,71
1046,73
1047,66
1048,79
1049,86
1050,108
1051,77
1052,68
1053,40
1054,33
1055,11
1056,5
1057,2
1058,6
1059,5
1060,5
1061,14
1062,33
1063,94
1064,99
1065,74
1066,65
1067,84
1068,89
1069,80
1070,63
1071,68
1072,67
1073,85
1074,106
1075,82
1076,60
1077,47
1078,16
1079,14
1080,12
1081,6
1082,3
1083,3
1084,7
1085,12
1086,43
1087,84
1088,105
1089,67
1090,65
1091,61
1092,72
1093,78
1094,81
1095,73
1096,71
1097,99
1098,100
1099,76
1100,65
1101,51
1102,29
1103,17
1104,4
1105,5
1106,7
1107,8
1108,7
1109,13
1110,29
1111,79
1112,115
1113,82
1114,87
1115,76
1116,84
1117,81
1118,68
1119,83
1120,73
1121,96
1122,96
1123,90
1124,61
1125,49
1126,27
1127,18
1128,5
1129,9
1130,3
1131,4
1132,3
1133,16
1134,27
1135,86
1136,106
1137,85
1138,68
1139,80
1140,96
1141,85
1142,80
1143,81
1144,69
1145,103
1146,131
1147,87
1148,57
1149,57
1150,31
1151,20
1152,8
1153,5
1154,6
1155,4
1156,5
1157,15
1158,25
1159,50
1160,55
1161,58
1162,63
1163,73
1164,73
1165,75
1166,63
1167,57
1168,45
1169,85
1170,69
1171,71
1172,49
1173,41
1174,23
1175,20
1176,8
1177,8
1178,6
1179,5
1180,10
1181,15
1182,26
1183,39
1184,48
1185,54
1186,64
1187,42
1188,67
1189,69
1190,62
1191,62
1192,63
1193,67
1194,43
1195,56
1196,29
1197,31
1198,19
1199,13
1200,7
1201,5
1202,5
1203,7
1204,4
1205,12
1206,19
1207,41
1208,41
1209,47
1210,54
1211,60
1212,70
1213,60
1214,58
1215,70
1216,58
1217,57
1218,63
1219,54
1220,28
1221,31
1222,21
1223,17
1224,3
1225,4
1226,3
1227,6
1228,4
1229,19
1230,23
1231,95
1232,95
1233,60
1234,68
1235,58
1236,69
1237,45
1238,56
1239,72
1240,67
1241,89
1242,97
1243,79
1244,56
1245,29
1246,29
1247,12
1248,9
1249,6
1250,3
1251,5
1252,11
1253,20
1254,35
1255,93
1256,116
1257,81
1258,79
1259,78
1260,80
1261,75
1262,65
1263,82
1264,88
1265,111
1266,131
1267,74
1268,62
1269,53
1270,27
1271,13
1272,6
1273,9
1274,3
1275,6
1276,6
1277,11
1278,29
1279,85
1280,97
1281,79
1282,76
1283,72
1284,77
1285,75
1286,75
1287,80
1288,83
1289,86
1290,111
1291,76
1292,55
1293,44
1294,22
1295,20
1296,4
1297,11
1298,3
1299,4
1300,7
1301,13
1302,38
1303,92
1304,113
1305,82
1306,80
1307,81
1308,73
1309,68
1310,66
1311,66
1312,78
1313,100
1314,113
1315,85
1316,67
1317,52
1318,37
1319,18
1320,11
1321,6
1322,7
1323,3
1324,9
1325,16
1326,38
1327,46
1328,58
1329,60
1330,63
1331,65
1332,81
1333,73
1334,67
1335,72
1336,89
1337,90
1338,77
1339,58
1340,42
1341,41
1342,32
1343,18
1344,6
1345,8
1346,6
1347,4
1348,5
1349,13
1350,18
1351,34
1352,39
1353,60
1354,64
1355,60
1356,61
1357,66
1358,74
1359,61
1360,54
1361,58
1362,53
1363,49
1364,43
1365,30
1366,12
1367,10
1368,9
1369,8
1370,5
1371,6
1372,8
1373,18
1374,38
1375,99
1376,101
1377,98
1378,67
1379,75
1380,86
1381,61
1382,59
1383,68
1384,65
1385,108
1386,98
1387,98
1388,74
1389,41
1390,26
1391,12
1392,9
1393,7
1394,4
1395,4
1396,8
1397,22
1398,30
1399,96
1400,107
1401,77
1402,86
1403,72
1404,77
1405,78
1406,67
1407,57
1408,77
1409,95
1410,96
1411,81
1412,53
1413,52
1414,17
1415,21
1416,7
1417,4
1418,6
1419,6
1420,9
1421,18
1422,23
1423,111
1424,112
1425,78
1426,86
1427,60
1428,80
1429,94
1430,92
1431,71
1432,86
1433,115
1434,105
1435,83
1436,71
1437,56
1438,26
1439,12
1440,8
1441,7
1442,4
1443,4
1444,4
1445,17
1446,37
1447,101
1448,111
1449,82
1450,79
1451,80
1452,89
1453,69
1454,75
1455,72
1456,72
1457,111
1458,114
1459,85
1460,87
1461,44
1462,29
1463,12
1464,5
1465,5
1466,5
1467,10
1468,6
1469,13
1470,37
1471,95
1472,100
1473,79
1474,64
1475,81
1476,97
1477,64
1478,74
1479,63
1480,87
1481,100
1482,113
1483,82
1484,68
1485,48
1486,37
1487,24
1488,7
1489,14
1490,11
1491,8
1492,7
1493,18
1494,24
1495,33
1496,57
1497,73
1498,55
1499,72
1500,76
1501,88
1502,68
1503,67
1504,77
1505,88
1506,77
1507,54
1508,40
1509,29
1510,35
1511,19
1512,6
1513,5
1514,5
1515,3
1516,6
1517,13
1518,20
1519,30
1520,43
1521,56
1522,55
1523,66
1524,70
1525,53
1526,64
1527,73
1528,74
1529,70
1530,53
1531,45
1532,35
1533,16
1534,26
1535,14
1536,4
1537,9
1538,10
1539,8
1540,12
1541,17
1542,36
1543,99
1544,112
1545,68
1546,73
1547,86
1548,89
1549,80
1550,66
1551,79
1552,78
1553,98
1554,102
1555,73
1556,78
1557,49
1558,32
1559,20
1560,7
1561,6
1562,2
1563,5
1564,10
1565,11
1566,30
1567,96
1568,116
1569,77
1570,68
1571,86
1572,68
1573,73
1574,70
1575,67
1576,64
1577,98
1578,106
1579,93
1580,57
1581,50
1582,36
1583,5
1584,10
1585,5
1586,4
1587,7
1588,8
1589,16
1590,34
1591,93
1592,124
1593,90
1594,77
1595,87
1596,75
1597,81
1598,89
1599,88
1600,76
1601,104
1602,117
1603,75
1604,63
1605,40
1606,18
1607,13
1608,9
1609,8
1610,6
1611,7
1612,8
1613,25
1614,29
1615,90
1616,106
1617,85
1618,76
1619,64
1620,83
1621,75
1622,64
1623,65
1624,82
1625,92
1626,102
1627,94
1628,68
1629,48
1630,23
1631,19
1632,8
1633,2
1634,2
1635,2
1636,9
1637,15
1638,35
1639,83
1640,101
1641,80
1642,79
1643,90
1644,94
1645,83
1646,75
1647,71
1648,79
1649,112
1650,148
1651,77
1652,77
1653,66
1654,45
1655,30
1656,9
1657,9
1658,7
1659,4
1660,8
1661,22
1662,33
1663,55
1664,80
1665,54
1666,61
1667,69
1668,85
1669,76
1670,56
1671,90
1672,127
1673,98
1674,75
1675,55
1676,57
1677,46
1678,23
1679,24
1680,11
1681,4
1682,6
1683,6
1684,5
1685,18
1686,17
1687,30
1688,41
1689,60
1690,48
1691,64
1692,61
1693,76
1694,61
1695,75
1696,61
1697,67
1698,51
1699,42
1700,35
1701,24
1702,21
1703,15
1704,5
1705,5
1706,6
1707,5
1708,6
1709,15
1710,27
1711,81
1712,109
1713,72
1714,59
1715,74
1716,73
1717,71
1718,76
1719,63
1720,85
1721,86
1722,110
1723,84
1724,70
1725,44
1726,14
1727,16
1728,1
1729,6
1730,3
1731,5
1732,5
1733,12
1734,34
1735,78
1736,105
1737,71
1738,67
1739,74
1740,89
1741,72
1742,60
1743,71
1744,76
1745,100
1746,122
1747,64
1748,59
1749,48
1750,28
1751,10
1752,8
1753,4
1754,8
1755,3
1756,4
1757,13
1758,24
1759,73
1760,98
1761,75
1762,65
1763,75
1764,84
1765,73
1766,63
1767,69
1768,69
1769,86
1770,117
1771,73
1772,46
1773,45
1774,30
1775,15
1776,8
1777,4
1778,8
1779,6
1780,11
1781,16
1782,32
1783,96
1784,108
1785,83
1786,72
1787,75
1788,84
1789,62
1790,58
1791,70
1792,72
1793,98
1794,105
1795,61
1796,74
1797,46
1798,29
1799,17
